,gen-vanilla_SSRT-vanilla,gen-vanilla_SSRT-w_guesses,gen-vanilla_SSRT-w_graded,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded
CX4YJGUW,296.0666666666666,238.5084998973745,486.88333333333327,334.86666666666673,291.7448362314573,514.5,216.15,125.50114613199352,321.25000000000006
CX7YWXVP,286.2,279.12278021852194,405.5999999999999,300.6666666666666,287.24818699695624,421.5499999999999,225.53333333333333,199.96404013372157,300.2833333333333
CX9VNMT6,287.59999999999997,257.17102309646964,435.06666666666666,308.93333333333334,285.49742622204275,446.28333333333336,221.0166666666667,178.4437746004739,305.08333333333337
CXFUHCJ1,289.99999999999994,253.84935712789942,436.7166666666667,315.3666666666666,287.8913089561229,449.5833333333333,217.49999999999997,162.1967151416165,307.6166666666667
CXGPDB42,293.2666666666666,244.76469161518335,483.48333333333323,327.1,289.269349541049,529.1166666666667,221.78333333333333,147.14952788430992,316.50000000000006
CXKTLU8R,301.51666666666665,221.58340589796182,622.9833333333332,353.0,291.13167695668545,690.2999999999998,218.76666666666668,108.89145856945689,343.76666666666665
CXN95RV7,297.41666666666663,239.0651203970023,566.0666666666667,337.0166666666666,289.2335110381441,642.9333333333334,217.9,138.14440387214472,328.1333333333333
CXTWKWU8,283.74999999999994,269.04426547016055,389.41666666666674,296.2333333333333,283.7464889372937,404.63333333333327,221.69999999999996,199.19489753707137,293.6333333333333
CXW3Y64K,305.78333333333336,212.2064416921658,677.45,365.48333333333335,292.831814086395,749.1499999999999,217.8,92.56794107136105,355.4833333333333
CY1CFU0B,325.1166666666667,170.11869381469157,1070.45,423.01666666666665,294.110157772247,1298.3333333333335,221.0333333333333,38.019579406353344,418.3333333333333
CY3FV4T9,288.63333333333327,259.6401802146101,419.0666666666666,311.0166666666667,287.8868606086677,443.79999999999995,218.78333333333333,170.4230544098863,303.03333333333336
CY81EJ52,311.9,202.61811352086968,805.4999999999999,382.3333333333333,292.96611721679545,951.1166666666666,218.54999999999998,79.61301536552072,373.0666666666666
CYDU871W,302.6166666666666,223.8889522874682,641.65,354.0499999999999,290.86340997994,728.2333333333332,218.63333333333333,113.69414595287854,344.45
CYE071L0,292.53333333333336,250.0678252455031,480.5,322.74999999999994,288.9623112030083,525.8333333333334,216.94999999999993,152.96049890776786,313.9166666666667
CYF28BRB,305.7,211.44485442239042,645.4333333333332,365.7999999999999,293.8054424199335,721.0500000000001,217.38333333333333,83.95702110022742,350.6833333333333
CYRHXW2G,300.79999999999995,223.95571506273555,567.4166666666666,350.1166666666667,292.24054122633976,613.3333333333333,217.35000000000002,106.52759468427622,336.15000000000003
CZ822Z4M,307.1166666666666,209.5256986508292,734.7166666666666,369.4833333333333,292.08967694194814,828.4166666666665,218.38333333333333,93.95947199224825,363.21666666666664
CZGRXUKT,282.2,270.6326117922912,380.5833333333333,292.16666666666663,282.14648893729367,392.1499999999999,223.68333333333328,206.76086919768622,291.1333333333333
CZKCFP32,284.25,266.54411980794674,390.15,298.45,283.9964889372937,408.45,223.06666666666666,194.93634496602482,294.36666666666673
CZLHZX4C,302.0,225.8303566970879,654.6833333333334,352.36666666666673,289.8282949609057,759.8666666666668,221.05,121.78884750599273,344.1333333333334
D01U241P,293.1000000000001,238.68293189698784,523.9,328.7166666666667,287.2667153045509,553.6166666666666,224.95000000000005,151.39649896831722,324.15000000000003
D0FLVY2Y,314.5333333333333,196.4898178297186,855.9999999999998,390.54999999999995,293.46786280642885,1024.0166666666664,218.79999999999998,69.71918220264223,381.45
D0KNT1VK,282.23333333333335,269.6042914477552,377.90000000000003,293.05,282.39648893729367,390.8666666666666,226.2833333333333,207.4195500340455,291.2166666666667
D0TZD25R,304.4,220.07483080249273,660.4333333333334,359.75,291.96248890781914,763.6333333333333,218.23333333333335,102.83370329709723,348.0666666666667
D0VUNDTN,279.29999999999995,269.8609321368272,353.81666666666666,287.8999999999999,280.31315560396035,363.68333333333334,237.36666666666662,224.01086919768622,286.55
D0WWVAGX,289.5,259.6076607314141,426.1333333333334,312.6166666666666,288.670193942001,451.76666666666665,215.76666666666668,166.31437357352706,304.3833333333333
D11Y7BH7,288.29999999999995,262.47812921632413,416.6,308.79999999999995,287.8464889372937,443.93333333333334,215.99999999999997,173.16679202593843,301.21666666666664
D13H7C62,328.9666666666666,166.71894449275436,1159.9666666666665,432.6999999999999,293.89179424089315,1450.5499999999997,221.3333333333333,34.044206397513314,428.86666666666656
D13HXD5H,304.38333333333327,213.6234824812928,647.5166666666667,362.1333333333334,292.8861253041407,707.65,217.75000000000003,92.87217561091744,351.2166666666667
D13XNZ1E,307.94999999999993,212.43147113587221,736.4166666666666,370.50000000000006,292.7844284394535,857.0833333333333,217.58333333333331,92.34435480408406,361.6
D1C3Z8TZ,275.7333333333333,268.8534659358032,326.3,283.6166666666667,278.06315560396035,334.4833333333333,255.06666666666663,244.7282155859107,283.41666666666663
D1DCEAJH,294.2,242.55670704821887,503.36666666666673,329.04999999999995,289.59040409663015,533.6333333333333,217.0666666666667,142.3330029338775,320.93333333333334
D1ETWWPE,281.7833333333333,268.45090615923266,371.8500000000001,293.46666666666664,282.44648893729374,385.9833333333333,231.33333333333331,210.62024504009725,290.8833333333334
D1JBJBFY,303.85,220.07699016321405,667.8000000000001,358.0166666666667,291.10027058860777,751.7666666666667,218.3,109.5510784207372,349.83333333333326
D1PRDRJG,288.29999999999995,260.2279835541103,414.51666666666665,309.9166666666667,287.52982227062705,444.0666666666668,218.35,170.66692029125113,301.3166666666667
D1YHW0G6,310.58333333333326,204.47265906986726,774.0666666666665,378.75,292.82048889308186,907.4499999999999,218.76666666666668,81.44190240205124,368.35
D21G,286.3833333333333,259.2033781628031,420.8666666666667,306.83333333333337,284.758783927674,458.0333333333334,228.71666666666664,187.04035278740128,300.78333333333336
D23C6A4C,293.81666666666666,240.5097952125405,511.13333333333327,329.5333333333333,288.69652136254984,547.6833333333334,221.0833333333333,144.26063771796115,322.0166666666666
D25VAT32,287.40000000000003,254.5299380997259,442.8833333333334,310.2166666666667,284.8535434879625,461.2666666666667,226.18333333333334,180.30474271789083,306.5833333333333
D2V80DW2,316.8,184.20593907946468,888.9333333333334,399.95,294.1933052509244,1035.0666666666666,219.75000000000003,53.34148838929048,391.6333333333333
D31ULK08,280.1166666666666,269.6384386312259,360.0166666666667,289.4,280.6964889372937,370.7833333333333,235.5999999999999,220.0362167007121,288.16666666666663
D32LCBUY,286.4833333333333,263.1485863790503,407.2666666666667,304.81666666666666,286.1368606086677,425.75,220.4666666666667,183.59191234392094,299.25
D33P1GPC,291.26666666666665,254.12077181459264,482.5833333333333,318.29999999999995,287.4281172560949,532.7333333333333,217.66666666666666,163.75407600688442,312.03333333333336
D3C9HGW1,290.23333333333335,257.2916622526711,429.65,315.1333333333333,289.07019394200097,458.3333333333333,215.73333333333335,160.5391543358139,305.53333333333336
D3D1K2BX,293.59999999999997,250.43745216815304,482.08333333333326,324.95,290.00533332350847,534.4,215.58333333333331,148.88166904500122,314.3833333333334
D3TWTXDB,292.7333333333333,250.4333699713402,445.2,323.21666666666664,290.71056561337497,477.3833333333333,215.14999999999998,144.568240729206,310.4666666666667
D435BDPH,319.58333333333326,195.94615608615416,928.5166666666664,400.4166666666666,293.2937447603998,1151.5999999999997,218.9666666666666,69.45818857941113,389.0999999999999
D43PR719,278.3333333333333,267.6794898691511,341.49999999999994,287.91666666666663,279.51315560396034,352.68333333333334,248.29999999999995,232.13992624549633,286.04999999999995
D45YJJRT,312.1166666666667,194.14140926959078,820.9166666666666,386.46666666666664,293.46859435308244,935.1666666666666,219.08333333333331,69.44794814583629,380.33333333333337
D49YH7LB,291.3833333333333,243.3502257082543,468.03333333333336,323.6499999999999,287.78428683071036,490.1499999999999,226.8,156.11845353698902,315.0833333333333
D4J6E7PK,288.3166666666666,258.4786267329563,433.83333333333326,310.2833333333333,286.60001621262813,457.15000000000003,219.04999999999998,173.5361148749405,304.66666666666674
D4KGD45Y,320.3333333333333,176.73365277431205,956.6666666666667,410.1166666666666,294.3416606949331,1125.2666666666667,220.39999999999998,44.62436781940046,402.7333333333333
D4LYED11,282.0333333333333,269.60009230909526,376.2500000000001,292.84999999999997,282.4131556039603,389.1166666666666,227.08333333333331,208.56955003404548,290.83333333333337
D4TVEL8N,281.13333333333327,265.1194521843769,366.3666666666666,293.7333333333333,281.470193942001,376.84999999999997,237.54999999999998,213.657188998484,290.73333333333335
D4VZ00NR,285.3833333333333,268.1350533427034,400.8,300.0166666666666,285.4464889372937,418.9,217.93333333333328,191.4282308704047,296.25000000000006
D505AZ4G,317.3666666666666,192.0081836016501,902.1666666666667,397.7833333333333,293.38645643835116,1090.1333333333332,219.38333333333333,64.89062569432689,388.2833333333333
D52N8T9J,277.9833333333334,269.8051052978926,342.05,285.6333333333333,279.2631556039604,350.66666666666663,243.25,231.8942025310196,284.5
D55MXB64,293.01666666666665,253.2753874829734,489.6166666666666,322.76666666666665,289.5710789180543,549.2666666666667,215.23333333333332,155.00059364714366,314.0833333333333
D580Y1WJ,295.19999999999993,243.73714001047918,457.1333333333333,331.3333333333333,292.360565613375,498.76666666666665,214.85,127.12220680461556,314.5166666666667
D59G5M7D,326.4833333333333,171.86921841899905,1108.55,425.51666666666665,293.8496165213451,1384.2666666666667,220.85,39.74128128416765,420.29999999999995
D5GDC3YC,294.71666666666664,245.47609943462322,479.0666666666666,329.45,291.0061939370886,527.1333333333333,215.7,136.48451066641314,316.23333333333335
D5UV2RGA,281.2833333333333,269.7659451256245,370.6,291.31666666666666,281.6631556039604,382.43333333333334,229.58333333333326,212.48621670071213,289.7666666666667
D5YA5MWR,286.2833333333333,261.97973770729465,409.4333333333333,304.28333333333325,285.1938989467083,422.1666666666667,220.51666666666668,183.54979925449763,299.65000000000003
D5ZMXFG6,330.1666666666667,170.67650294807672,1167.6333333333332,433.36666666666673,293.81913937523336,1493.9833333333333,220.95,37.31944780883225,426.3
D60A8JHT,286.54999999999995,261.619306522163,406.5999999999999,305.2833333333333,285.620193942001,426.3166666666666,221.08333333333334,181.1080122698485,299.2
D61Y,308.43333333333334,205.70106183611026,711.2333333333332,373.81666666666666,293.720404072068,807.1166666666667,217.93333333333337,78.99914810743569,361.18333333333334
D61Y7K88,316.15,183.86128715641578,867.5500000000001,398.4833333333333,294.32842026995877,992.1666666666667,219.78333333333333,53.042382285340324,389.9
D646F8XA,294.28333333333336,243.18518566275947,506.8499999999999,328.41666666666663,288.3729977334649,546.0833333333333,219.05,147.46607070910497,319.8166666666667
D69WPF6G,333.56666666666666,165.37927399337335,1208.6333333333332,441.7833333333333,294.07908620919125,1539.4833333333331,221.46666666666664,30.91200089108201,434.06666666666666
D6E70E57,332.8833333333333,163.70346610415243,1234.8166666666666,442.0166666666667,293.83404056882705,1582.85,221.5666666666667,29.723965197183926,437.26666666666665
D6F6W39J,305.6,212.0219385872949,661.7333333333332,365.40000000000003,293.3852646905605,735.2500000000001,217.48333333333332,88.38996673158177,353.2
D6PPNY0N,296.9166666666667,238.53212666598924,522.45,336.8666666666666,291.46583847834273,576.6,215.86666666666667,127.1641066267804,324.65
D6U7VKP6,306.3,208.8465436229095,697.6999999999999,368.06666666666666,292.7449092318147,771.8833333333334,218.23333333333335,88.99107238487802,359.29999999999995
D6X8GC05,291.0,248.56426139856873,489.38333333333327,319.7166666666667,286.2325051450094,526.2,221.28333333333333,162.10006970290803,314.8666666666667
D7969NZ4,300.4833333333333,225.55157778001254,558.8833333333332,349.0999999999999,292.8747351732532,592.9666666666666,216.45,107.23710781948041,336.04999999999995
D7D90WV5,280.3333333333333,267.30577348581613,359.18333333333334,291.01666666666665,280.6964889372936,372.45,237.99999999999997,217.8189832933064,288.6166666666666
D7RR0C8L,326.25,171.43456476142217,1087.5833333333333,424.8166666666666,294.0514586655869,1342.1,220.89999999999998,38.68418934991004,418.7333333333333
D7W0Y8XM,319.48333333333335,187.42462906327236,933.6166666666667,404.25000000000006,293.9917130906908,1143.383333333333,219.45000000000002,55.38108030749981,393.2333333333334
D7XD417L,295.8833333333333,242.22993541731407,556.7166666666666,332.8999999999999,288.3764122415627,635.2666666666667,218.83333333333331,144.37482158647634,325.65
D7YYK7CY,287.9,259.8779722319265,419.13333333333327,308.5999999999999,286.7272322800416,435.9333333333333,218.26666666666665,174.97885630230775,302.2666666666667
D83LZP78,289.2833333333333,258.64836517400585,444.48333333333335,312.33333333333326,287.15878392767394,485.2333333333333,217.74999999999997,170.3490336237605,305.2
D8490T5J,283.4333333333333,266.8583528113217,383.55,297.1,283.44648893729374,400.8833333333334,226.69999999999996,199.7666637606257,293.40000000000003
D8M17149,323.4666666666667,179.8448345884289,1040.0,415.83333333333326,293.65138199441805,1292.75,220.21666666666667,49.51638768436512,408.88333333333327
D8MMEU98,295.13333333333327,243.4104223571403,476.59999999999997,331.15,291.76409288870934,510.79999999999995,215.11666666666667,132.18398229873654,317.8666666666666
D91UPVA1,292.84999999999997,248.6848270003236,465.04999999999995,323.8666666666667,290.0474262220427,491.18333333333334,215.68333333333337,147.4954211432028,313.8833333333333
D96NU5LH,288.8333333333333,259.3376008891045,421.38333333333327,311.24999999999994,287.78686060866767,446.3166666666666,217.48333333333332,168.51808311831127,303.2666666666667
D9GD4VKM,275.2833333333334,270.22451865427905,328.35,282.56666666666666,278.1131556039604,335.8499999999999,253.8166666666666,244.53025475058425,283.8166666666666
D9JF68MK,314.1166666666667,201.57999558812676,842.65,387.2,292.9373008393032,1016.5999999999999,218.64999999999998,78.01371374447687,377.2
D9LT4A11,290.35,254.62474937188227,469.4333333333333,316.09999999999997,287.0956445363417,507.59999999999997,218.1833333333333,166.15666109767093,310.51666666666665
D9WZ5K8Y,286.2333333333333,265.7824740171978,404.3333333333333,303.1,286.1631556039603,426.0,218.64999999999998,185.56666376062577,297.8666666666667
D9XWPRMX,288.6166666666666,259.9568468812767,419.71666666666664,310.73333333333335,287.8368606086677,444.01666666666665,218.16666666666669,170.64770690686044,303.01666666666677
D9ZEJ36L,290.2333333333334,255.3030560295246,481.2,315.9166666666667,286.9850951355948,523.45,219.1,170.29712473832438,311.9833333333334
DADVB5PG,295.78333333333336,245.35176754300932,573.7333333333335,330.9,287.1317898109839,663.2666666666668,219.31666666666672,155.43526761516208,325.58333333333337
DAF6VRMG,304.4,217.96371296090115,618.5333333333333,360.5,293.60197560313986,693.9833333333333,216.85,92.28895999801618,344.9
DAJ4P19P,294.8499999999999,240.20727740463664,483.53333333333325,331.1333333333333,290.58520790283126,501.58333333333326,216.64999999999998,134.43286226817995,319.7666666666666
DAV11B6Z,279.7,270.03925248136323,358.08333333333337,288.5166666666666,280.62982227062696,368.15,235.18333333333328,221.41086919768622,287.2666666666667
DAWZ7L6D,278.1166666666666,269.41146307264717,347.56666666666666,287.08333333333337,279.79648893729376,357.38333333333327,242.99999999999994,229.92821558591075,286.58333333333337
DAY78DG2,278.96666666666664,269.75212114984583,351.46666666666664,287.46666666666664,279.7964889372937,360.95,240.08333333333331,226.74420253101957,286.76666666666665
DAYVFF0J,304.1,213.54794221038622,621.5666666666667,361.6333333333333,293.6404969804271,672.6833333333333,217.28333333333333,88.53880053161724,348.21666666666664
DB241KG5,289.9833333333333,258.8679575765158,425.45,314.04999999999995,289.1631556039604,458.44999999999993,215.21666666666664,162.05094863063624,304.1
DB3KPZVA,316.75000000000006,182.11654600364253,887.0166666666668,400.5166666666667,294.2582425405858,1012.5500000000002,219.98333333333335,51.90010867898147,393.5
DB8CUMHL,307.26666666666665,204.43490599664375,682.1333333333333,371.45000000000005,293.6634180427231,740.1999999999999,218.26666666666665,79.24881862975718,359.45
DBCH13DE,307.58333333333326,203.43488958934748,759.3166666666667,372.8833333333334,291.3168487634491,845.7833333333334,221.03333333333336,90.48366721309462,368.8666666666667
DBF7Z5CL,329.5833333333333,167.09557291636884,1177.6499999999999,434.0833333333333,293.83297421715156,1495.6499999999999,221.2333333333333,33.58717838282833,429.4
DBFKM6A3,304.16666666666663,216.1932782641128,667.1333333333334,360.01666666666665,291.24854121160246,732.5333333333333,218.88333333333335,104.81711779999657,352.16666666666663
DBGLBFCJ,340.96666666666664,159.8009330501991,1340.1,458.96666666666664,293.98912601400804,1757.6499999999999,221.99999999999997,23.850184463349898,450.20000000000005
DBJ78DCD,315.43333333333334,189.90461402580132,876.4333333333333,395.08333333333337,293.77922857484316,1027.9333333333332,219.33333333333337,61.9546433506344,387.79999999999995
DBVY4B8K,291.4333333333333,252.33391295397058,441.28333333333336,319.3999999999999,289.45093728474893,463.79999999999995,216.3,153.60562316301915,309.23333333333335
DCFU6FKR,305.7333333333333,213.93719333528367,684.1999999999999,365.0666666666666,292.89052134290023,771.0999999999999,217.45,93.89878823363853,355.1833333333333
DCMG4GTD,291.7666666666667,251.77160778358333,523.5,319.6666666666667,284.4695552791444,592.9666666666666,224.26666666666668,175.17698350826237,316.11666666666673
DCRLF3FV,294.40000000000003,243.72652103209901,488.6833333333333,329.20000000000005,290.5105818260031,519.8666666666667,216.08333333333334,139.25629034088905,318.9333333333333
DCRUCJGE,328.34999999999997,185.0724718546844,1108.5666666666664,422.66666666666674,292.67917470101656,1432.383333333333,220.56666666666666,58.9936309673979,412.8833333333334
DCTNAUD1,296.49999999999994,236.12258451813307,550.3666666666667,336.9333333333333,289.8754830195968,603.1333333333333,219.21666666666667,134.06451727402487,328.8166666666667
DD4736KA,322.45,181.41683385138907,990.2,412.09999999999997,293.58142173673497,1203.2666666666667,220.5666666666667,52.49663643795383,403.2833333333333
DD69ZWF9,283.78333333333325,268.24168614465503,388.91666666666663,296.6166666666667,283.6631556039604,404.8833333333333,222.2166666666666,198.2986070818555,293.56666666666666
DD94ZBTP,286.7,263.5381551939187,405.75,305.04999999999995,286.2964889372937,430.09999999999997,219.43333333333334,181.1414445229126,298.6000000000001
DDKF5HBX,304.65,211.09939923936957,643.7833333333332,363.59999999999997,293.36069092242803,690.1666666666666,217.6333333333333,88.7833426183325,352.4833333333333
DDKXYJ2D,314.2666666666666,197.8769529812953,851.5999999999999,389.5666666666666,293.4941578017215,1024.1333333333332,218.63333333333333,70.90632400049047,380.13333333333327
DDRLC2VM,329.4,164.02030369023197,1158.6,434.29999999999995,294.0567919890953,1429.3666666666663,221.6,31.48118872896261,430.86666666666656
DDWUHYTJ,290.3666666666667,254.36061692041568,427.78333333333325,316.6666666666666,288.73686060866766,459.3666666666666,218.09999999999997,157.03431130955155,305.65000000000003
DE17JJG5,284.0666666666666,263.0455905238239,392.6,299.59999999999997,283.4938989467083,401.93333333333334,226.69999999999996,196.04042341208668,295.8833333333333
DE3J6HBM,287.8666666666666,261.52351354794337,416.41666666666663,308.13333333333327,287.07019394200097,437.9333333333332,217.65,175.19631689475688,301.48333333333335
DEHN3PH7,278.05,268.96661751860313,343.2166666666667,286.81666666666666,279.429822270627,352.9833333333333,245.14999999999992,231.66955003404541,285.7333333333334
DEKRPJ5X,298.9833333333333,229.3349979783604,523.9166666666666,344.56666666666666,292.9554018448323,549.9833333333333,216.06666666666666,110.34144127876753,330.2333333333333
DEN6XZLU,294.56666666666666,241.84004038155214,505.00000000000006,330.2666666666666,289.9404040966301,536.55,217.20000000000002,140.0670312732626,321.63333333333327
DEPBAJ6L,295.0833333333333,242.90784303163477,476.01666666666665,331.15,291.5974262220427,510.50000000000006,215.33333333333334,131.9290110071615,317.6333333333333
DETFEUW4,299.16666666666663,232.7282379827314,564.5,343.76666666666665,291.8588768114709,623.4666666666667,216.0666666666667,120.38131220600425,332.68333333333334
DFB4NL0N,321.0999999999999,172.78187777052395,1006.5666666666666,413.98333333333335,294.08359658031816,1188.15,220.79999999999998,41.92855467953697,410.8666666666666
DFJ7,296.6333333333333,235.08444845518886,565.6,337.16666666666663,288.8053657487647,617.3333333333333,219.91666666666669,136.46657737003926,330.9666666666667
DFU8,335.2,161.4371758537971,1265.8,447.29999999999995,293.9131836014963,1626.6833333333334,221.79999999999998,27.048787705437604,441.9333333333333
DG2H0995,297.91666666666663,233.37898171348562,536.4,340.66666666666663,291.4702868257979,578.1666666666666,216.71666666666664,121.85639077801986,329.0
DG951Z11,285.9833333333333,264.96241417488824,401.8666666666667,302.91666666666663,285.6964889372937,423.96666666666664,220.04999999999998,185.57905414176918,297.50000000000006
DGVADKJA,280.08333333333337,269.7079479887806,361.2833333333334,289.46666666666664,280.77982227062705,371.98333333333335,234.84999999999997,219.79420253101958,288.3333333333333
DGWRT6PB,293.15,245.18153402089627,481.20000000000005,325.7833333333333,289.29391515933634,509.2499999999999,217.54999999999995,146.04691449847806,316.7
DH29TC6V,309.9,204.6606859791219,739.7,376.95000000000005,293.39948664619646,846.5166666666665,218.2833333333333,79.82824690121261,365.01666666666665
DH2GTB06,288.45000000000005,262.63095440025904,434.25,308.95000000000005,287.70964454125414,460.04999999999995,215.40000000000003,176.82740469299932,303.78333333333336
DH67XW36,293.59999999999997,244.13154770779002,470.75,326.9666666666667,289.97113122675,495.65,216.58333333333331,141.14777002146545,315.6666666666667
DHCAPYWM,299.16666666666663,229.78960033617318,562.6,344.7833333333333,291.24221014480423,624.0166666666665,217.83333333333334,117.04615038514103,332.3833333333333
DHPX2Z6Y,286.2833333333333,262.23855251433525,405.01666666666665,304.65,285.520193942001,423.99999999999994,221.73333333333335,182.8963168947569,298.98333333333335
DHPZGW4T,283.7666666666666,266.8649935003937,386.1833333333333,297.84999999999997,283.9964889372937,403.96666666666664,225.76666666666662,198.99930208790727,293.93333333333334
DHR25U4H,290.7333333333333,251.9486547961615,449.2,318.00000000000006,288.2070545506688,475.53333333333336,218.13333333333335,158.2565204319734,309.33333333333337
DHRT3GB2,282.05,268.79426547016055,375.1000000000001,293.45,282.36315560396037,388.8833333333333,229.0,208.45357837343056,291.1833333333334
DHVY95MH,291.1666666666667,250.07744258049723,473.4333333333334,320.0833333333333,287.6860162077156,511.1666666666666,221.41666666666666,161.29430006210956,312.7666666666667
DJ22WEAT,289.8999999999999,255.61266277435334,460.2499999999999,314.71666666666664,286.57199999017513,502.76666666666665,220.03333333333336,169.6388316039442,308.20000000000005
DJHUKGLH,276.5166666666666,269.2594342318966,330.98333333333335,284.2666666666667,278.4131556039604,339.2333333333333,252.38333333333327,241.51154891924404,283.98333333333335
DKMHGCEM,285.2666666666666,266.41499350039373,397.8833333333333,300.8,285.14648893729367,417.7166666666667,220.6333333333333,190.06666376062572,296.29999999999995
DKXF1X2F,304.45,209.90474731632074,624.85,363.5833333333333,293.8458059414624,651.2166666666668,217.61666666666667,85.31027902346,351.7
DL871HVM,304.21666666666664,220.8531511470288,660.0833333333334,358.8666666666667,291.8791555744858,762.15,217.46666666666667,104.65766078801957,347.5333333333333
DL8U4ZNT,335.53333333333336,161.54717411926907,1265.8000000000002,447.7833333333334,293.9465773933704,1626.6833333333334,221.79999999999998,27.048787705437604,441.9333333333334
DLEMTN1E,316.08333333333337,181.8965494726986,887.0166666666668,399.55,294.1914549568376,1012.5500000000001,219.98333333333332,51.90010867898147,393.50000000000006
DLEUAKLH,295.25,240.47360898314952,502.9,332.1666666666666,290.15009288379684,542.2833333333333,217.56666666666666,135.5906492084893,321.18333333333334
DLJB7FKL,296.3499999999999,239.04240122241575,472.34999999999997,335.36666666666656,292.6483472941635,501.4833333333332,215.23333333333326,121.60279558076337,319.2333333333333
DLRDW633,284.5,269.0400663315006,395.6833333333334,297.66666666666663,284.4964889372937,411.6833333333333,219.04999999999998,195.68621670071215,294.8
DLXJMXAG,288.54999999999995,262.6973752084963,417.9166666666667,309.3999999999999,288.279822270627,445.5666666666666,215.79999999999998,172.7050966508468,301.73333333333335
DM2HFC,276.71666666666664,267.8924846509124,335.18333333333334,286.48333333333335,279.0631556039604,345.65000000000003,252.7166666666666,238.75356308893663,285.8666666666667
