,standard,standard,standard,standard,guesses,guesses,guesses,guesses,graded_go,graded_go,graded_go,graded_go,graded_both,graded_both,graded_both,graded_both,fixed,fixed,fixed,fixed,tracking,tracking,tracking,tracking
K71MV1Y2,249.9333333333333,221.18333333333334,299.61666666666673,283.38333333333327,230.77375336993,199.71097001920413,281.40542696704114,265.84534074011003,236.41666666666666,202.25,283.99999999999994,374.95,236.41666666666666,202.25,283.99999999999994,374.95,277.0,217.0,345.0,290.0,260.39,217.824,347.082,288.124
K72BFR70,359.3999999999999,218.28333333333333,414.9666666666666,302.06666666666666,234.30083341876008,94.98420427879876,292.310638200872,184.30521828318408,570.4166666666667,251.41666666666663,608.1666666666666,466.4333333333333,570.4166666666667,251.41666666666663,608.1666666666666,466.4333333333333,300.0,230.0,381.0,294.0,259.976,222.84,366.918,276.564
K75DL4FA,271.31666666666666,197.85,295.98333333333335,287.34999999999997,251.9889363206461,156.94062046874026,278.44473936854206,266.69077874906066,551.1833333333333,294.3833333333333,559.4833333333332,499.71666666666664,551.1833333333333,294.3833333333333,559.4833333333332,499.71666666666664,258.0,198.0,287.0,279.0,265.036,189.364,310.78,282.068
K7641TXT,281.1666666666667,219.86666666666667,346.04999999999995,288.0,223.8416847939073,161.82858602874663,291.07196303500854,235.10020418533085,415.96666666666664,292.8,498.4666666666667,398.21666666666664,415.96666666666664,292.8,498.4666666666667,398.21666666666664,297.0,225.0,376.0,289.0,262.334,218.69,363.492,279.106
K777BPZJ,315.7333333333333,214.35000000000002,382.8,295.3333333333333,222.55420873594483,121.12318750771082,289.83097801656083,205.07308047379496,515.2333333333332,301.21666666666664,609.8000000000001,421.6666666666666,515.2333333333332,301.21666666666664,609.8000000000001,421.6666666666666,301.0,223.0,383.0,294.0,263.758,214.114,356.93,286.38599999999997
K78X1G9D,504.71666666666664,224.75,494.6166666666666,312.8,298.6978154420633,53.49840198082748,297.05879655914026,146.9106677075206,1135.8166666666666,322.91666666666663,1045.5833333333333,520.2833333333333,1135.8166666666666,322.91666666666663,1045.5833333333333,520.2833333333333,306.0,240.0,403.0,294.0,260.324,241.01,352.55,278.69
K7B15B7Z,261.6833333333333,227.85000000000002,322.3333333333333,285.03333333333336,222.24389232955798,183.51041813825262,285.0249837860675,245.16580070278843,349.3333333333333,290.99999999999994,433.9,373.6,349.3333333333333,290.99999999999994,433.9,373.6,296.0,230.0,373.0,295.0,264.584,213.40599999999998,352.05800000000005,287.992
K7H62E8W,308.24999999999994,186.64999999999998,314.15,292.24999999999994,276.4976937487662,93.01880601506659,283.70844196611654,255.45236000490996,812.6999999999998,301.54999999999995,785.1833333333334,674.7833333333333,812.6999999999998,301.54999999999995,785.1833333333334,674.7833333333333,246.0,195.0,278.0,269.0,264.152,186.16,300.858,284.264
K7LKXC3K,243.6181818181818,228.61818181818182,276.1636363636364,287.45454545454544,239.9984624020254,223.7886682675539,274.24738135255524,284.09849346951813,305.70909090909095,281.2909090909091,349.59999999999997,343.18181818181813,305.70909090909095,281.2909090909091,349.59999999999997,343.18181818181813,266.0,200.0,301.0,283.0,258.25,195.25599999999997,321.6,278.586
K7ZHC09E,220.76666666666668,181.10000000000002,246.76666666666665,274.83333333333337,242.50134985032815,187.22439119323613,274.573155981702,313.1780656421355,357.90000000000003,283.79999999999995,395.1333333333334,437.6666666666667,357.90000000000003,283.79999999999995,395.1333333333334,437.6666666666667,224.0,174.0,238.0,260.0,259.29,176.704,270.982,274.142
K808H4UV,250.36666666666665,223.7833333333333,297.5,283.43333333333334,233.2065119300985,205.5776311491908,283.70759697615927,267.5230955471599,332.9166666666667,293.93333333333334,399.59999999999997,376.1833333333333,332.9166666666667,293.93333333333334,399.59999999999997,376.1833333333333,276.0,213.0,325.0,283.0,255.72400000000002,201.77,338.594,277.03200000000004
K86BCPMG,304.5833333333333,217.16666666666663,371.05,298.24999999999994,213.4440761918476,121.99356338657917,285.4425007815323,208.69753549579087,473.8666666666666,304.2333333333333,590.6833333333333,431.6333333333333,473.8666666666666,304.2333333333333,590.6833333333333,431.6333333333333,295.0,227.0,365.0,298.0,262.914,227.078,353.824,291.56
K8CYP94F,253.39999999999995,212.11666666666665,309.5333333333333,278.8833333333333,229.2884956070727,184.8056618858768,286.2209229388754,257.1836689415874,358.34999999999997,295.9,436.84999999999997,401.98333333333335,358.34999999999997,295.9,436.84999999999997,401.98333333333335,275.0,212.0,326.0,283.0,260.55400000000003,196.808,327.764,277.278
K8G0M5HW,263.1166666666667,206.79999999999998,309.93333333333334,292.96666666666664,233.4924800637609,167.70202055344703,282.1131115728344,262.652510727914,425.76666666666665,292.0,488.2333333333333,431.91666666666663,425.76666666666665,292.0,488.2333333333333,431.91666666666663,271.0,210.0,320.0,289.0,262.216,200.528,328.69,278.278
K8KZDZ2N,200.0847457627119,178.35593220338987,204.9661016949152,,278.98705629578257,230.93696931326033,273.426400472861,,610.1525423728814,541.9152542372882,598.8983050847456,,610.1525423728814,541.9152542372882,598.8983050847456,,209.0,158.0,207.0,239.0,250.446,164.372,241.106,276.24
K8N8YKDF,286.5,219.88333333333333,355.9333333333333,295.69999999999993,220.57405380592743,152.05859090690004,290.00890843204843,230.13610986442623,406.58333333333326,292.45000000000005,511.2166666666666,405.65,406.58333333333326,292.45000000000005,511.2166666666666,405.65,302.0,223.0,379.0,297.0,261.318,217.824,362.354,284.69
K8ZYB9DL,261.98333333333335,214.71666666666664,314.35,287.71666666666664,229.23296151720282,179.30657071898722,283.25347573721155,253.87095583144787,357.68333333333334,292.2,433.9666666666667,391.71666666666664,357.68333333333334,292.2,433.9666666666667,391.71666666666664,285.0,219.0,344.0,289.0,260.45,209.674,354.972,281.856
K9A553B8,240.77551020408166,237.28571428571428,270.7551020408163,291.32653061224494,239.1538716515825,233.2565057354846,270.0212483007885,288.8640739141357,309.5510204081632,295.81632653061223,339.1428571428571,351.5102040816326,309.5510204081632,295.81632653061223,339.1428571428571,351.5102040816326,255.0,201.0,304.0,281.0,262.422,192.72799999999998,316.262,274.61400000000003
K9DZW93Y,251.53333333333333,246.22222222222223,289.04444444444437,286.8,241.8865866868935,234.2769896268139,279.9953072139124,276.49593507354473,305.4222222222222,286.0,352.02222222222224,331.77777777777777,305.4222222222222,286.0,352.02222222222224,331.77777777777777,284.0,217.0,341.0,292.0,258.31,208.328,345.87199999999996,278.112
K9E4206N,268.4,224.66666666666663,330.4333333333333,283.45,220.82553761158601,173.33787035922384,283.4897410830499,237.32587406784302,229.21666666666664,293.6166666666667,451.38333333333327,382.7,229.21666666666664,293.6166666666667,451.38333333333327,382.7,289.0,226.0,373.0,293.0,258.42400000000004,225.23,353.9,284.038
K9GFBGJZ,234.79999999999998,210.0666666666667,277.75,280.9,237.47762060453462,209.8538178311426,283.96996736160213,287.54994855529316,314.28333333333336,283.65,370.25,368.9166666666667,314.28333333333336,283.65,370.25,368.9166666666667,254.0,195.0,276.0,275.0,261.578,183.804,299.926,279.92400000000004
K9MXKUUB,271.6,228.6,331.1,293.50000000000006,228.6259183925371,183.9648547728592,289.5175083089464,250.0074566414793,366.2,292.5,452.2000000000001,379.7,366.2,292.5,452.2000000000001,379.7,293.0,222.0,363.0,297.0,262.796,219.94600000000003,359.2340000000001,288.546
K9N3BY03,318.29999999999995,217.93333333333334,382.9666666666667,290.8333333333333,225.2348593598123,120.81230410315823,290.4015805418261,202.9913074828362,516.95,300.2666666666667,616.6000000000001,432.68333333333334,516.95,300.2666666666667,616.6000000000001,432.68333333333334,299.0,229.0,377.0,289.0,260.466,219.146,358.95,278.626
K9TRR7G5,,177.75438596491225,159.75438596491227,,,360.5607180923994,266.9150533049994,,,265.2456140350877,237.91228070175438,,,265.2456140350877,237.91228070175438,,199.0,146.0,186.0,233.0,241.058,158.506,227.308,272.052
K9UVPE20,235.41666666666666,182.20000000000002,248.18333333333337,278.61666666666673,253.81079157180727,176.09992687076812,273.2291395785173,312.4181373476053,433.06666666666666,389.50000000000006,453.3,638.1833333333334,433.06666666666666,389.50000000000006,453.3,638.1833333333334,231.0,171.0,243.0,258.0,260.014,175.148,265.856,271.534
K9YR13JW,262.3666666666666,210.94999999999996,313.1333333333332,284.9,234.26780100234646,180.83127080656195,285.69132912929666,256.39721077172703,369.6499999999999,287.6666666666666,436.08333333333337,389.19999999999993,369.6499999999999,287.6666666666666,436.08333333333337,389.19999999999993,286.0,217.0,345.0,286.0,258.93600000000004,211.98,348.36,276.93600000000004
KA96L5HC,257.73469387755097,221.20408163265304,291.9387755102041,281.42857142857133,244.64422930413988,203.09237512899853,280.85551032789306,269.58564554060683,353.2653061224489,286.3469387755101,403.83673469387753,376.1020408163265,353.2653061224489,286.3469387755101,403.83673469387753,376.1020408163265,271.0,208.0,315.0,280.0,255.342,196.6,325.982,283.7580000000001
KACJ255N,252.4,214.23333333333335,298.7333333333334,283.1666666666667,232.2557671779347,193.69916607072503,279.33177502402947,263.8558742615931,332.0333333333333,177.01666666666668,255.6,365.5333333333333,332.0333333333333,177.01666666666668,255.6,365.5333333333333,284.0,216.0,349.0,288.0,261.092,206.516,354.3640000000001,283.646
KAJWW29J,250.20000000000005,225.21666666666664,282.18333333333334,290.35,238.08339812143456,211.97280704901814,272.7991414161126,278.86889533921766,248.56666666666663,217.1,377.91666666666663,371.5,248.56666666666663,217.1,377.91666666666663,371.5,273.0,208.0,324.0,293.0,265.504,198.72,330.49800000000005,280.16
KAKFCN21,277.4716981132076,245.49056603773585,312.6037735849057,298.9056603773585,247.2490318734219,215.79802495958674,280.8353398387117,269.1383724795686,323.2452830188679,67.32075471698113,372.73584905660374,95.77358490566037,323.2452830188679,67.32075471698113,372.73584905660374,95.77358490566037,313.0,240.0,414.0,312.0,252.02200000000002,241.158,355.80400000000003,294.626
KAPXUG5A,388.45000000000005,210.25,409.3333333333333,306.4666666666667,270.71517331555884,73.63232544189819,290.5236629911476,193.00145492935715,882.4666666666666,299.76666666666665,890.5999999999998,548.4166666666666,882.4666666666666,299.76666666666665,890.5999999999998,548.4166666666666,288.0,220.0,354.0,291.0,255.584,212.67,354.016,282.87
KB7UD17H,270.81666666666666,226.4666666666667,321.09999999999997,283.49999999999994,232.87651152877442,188.946236568276,283.949976912329,246.98629948782488,338.2833333333333,290.6000000000001,408.26666666666677,359.3333333333333,338.2833333333333,290.6000000000001,408.26666666666677,359.3333333333333,305.0,231.0,400.0,294.0,272.39,231.532,361.49,278.92
KBBYPD24,296.5333333333333,215.41666666666669,360.65000000000003,296.8333333333333,224.7379128570361,139.37301757483476,285.7727569094155,223.75275154574814,331.93333333333334,297.5333333333333,542.4499999999998,292.5166666666666,331.93333333333334,297.5333333333333,542.4499999999998,292.5166666666666,297.0,223.0,372.0,301.0,263.38,222.89,364.276,278.444
KBLYK9GE,305.3166666666666,204.41666666666666,359.3833333333333,289.16666666666663,235.58982355185654,120.58405241127309,289.2093559610461,220.9977029701568,550.5166666666667,301.4,626.3,470.11666666666656,550.5166666666667,301.4,626.3,470.11666666666656,278.0,210.0,340.0,282.0,262.976,204.112,338.204,282.242
KBR8U1TH,359.0333333333333,219.43333333333334,399.05,299.90000000000003,248.2847508268226,107.60745961171739,289.24198214352435,196.5472154714987,679.7333333333332,299.2333333333333,716.9333333333333,457.9166666666667,679.7333333333332,299.2333333333333,716.9333333333333,457.9166666666667,296.0,231.0,376.0,296.0,256.672,227.496,369.12199999999996,275.13
KC1P8R4F,229.94915254237293,208.23728813559325,232.22033898305088,246.4406779661017,253.48753746094766,222.82927501315106,259.72061338697773,286.6104528193315,311.93220338983053,278.7457627118644,337.1186440677966,354.93220338983053,311.93220338983053,278.7457627118644,337.1186440677966,354.93220338983053,226.0,176.0,244.0,257.0,264.26800000000003,175.72799999999998,272.54400000000004,276.892
KC24Z5V5,237.32075471698113,207.50943396226413,275.92452830188677,273.35849056603774,233.17471309683884,198.5728776510705,274.3517909762327,273.2595558715263,353.09433962264154,287.9433962264152,394.7169811320755,390.0188679245283,353.09433962264154,287.9433962264152,394.7169811320755,390.0188679245283,251.0,195.0,291.0,271.0,262.834,193.66400000000002,310.634,281.598
KC4VTG9N,323.5,191.73333333333335,328.9166666666667,293.0166666666667,281.496140915492,96.3112194804796,288.3380537441955,242.67370840499046,851.7833333333334,300.43333333333334,804.6833333333334,626.3333333333334,851.7833333333334,300.43333333333334,804.6833333333334,626.3333333333334,256.0,198.0,293.0,273.0,259.778,197.93599999999998,311.934,282.23
KCM3GAKP,271.16666666666674,208.91666666666666,337.2833333333333,294.15000000000003,220.11712050813622,151.58372407994665,287.6512739970342,241.76662395607738,397.51666666666665,296.84999999999997,500.8666666666667,418.75,397.51666666666665,296.84999999999997,500.8666666666667,418.75,279.0,215.0,346.0,295.0,262.672,204.6,348.214,276.504
KCPJBCMV,354.9333333333333,203.86666666666662,373.2166666666666,298.2833333333333,270.7641619837377,88.28987134756063,288.21841474302863,207.03669464231845,816.1833333333333,312.2166666666666,810.7499999999999,555.1499999999999,816.1833333333333,312.2166666666666,810.7499999999999,555.1499999999999,279.0,215.0,328.0,286.0,256.88800000000003,207.03799999999998,343.952,286.57
KCW9B4TJ,270.0677966101695,214.54237288135593,308.49152542372883,284.0338983050848,241.1404703295985,175.6789503958135,282.0801607847091,255.85967620589167,422.23728813559325,297.0338983050847,473.98305084745766,418.62711864406776,422.23728813559325,297.0338983050847,473.98305084745766,418.62711864406776,273.0,212.0,316.0,284.0,258.812,196.108,326.80400000000003,279.918
KCXJ48Z1,295.8666666666667,216.05000000000004,347.20000000000005,293.6333333333333,237.7494996475035,144.84688541416136,286.3930783388494,234.68697114556636,516.3499999999999,303.91666666666663,573.6,449.40000000000003,516.3499999999999,303.91666666666663,573.6,449.40000000000003,280.0,222.0,341.0,288.0,262.818,210.016,348.44599999999997,283.506
KD2D4HP2,389.1,219.38333333333335,441.40000000000003,302.2333333333333,236.69890530928592,81.7669580737753,291.73389652523747,168.42707696814492,620.1,301.35,645.2666666666665,452.65000000000003,620.1,301.35,645.2666666666665,452.65000000000003,310.0,233.0,399.0,300.0,273.684,227.17,368.134,283.312
KD35P0MA,277.45,213.1833333333333,347.1666666666667,289.70000000000005,220.271929066208,145.12517808429845,289.9644000452068,231.7243017237367,422.2833333333333,303.56666666666666,523.4499999999999,431.66666666666674,422.2833333333333,303.56666666666666,523.4499999999999,431.66666666666674,281.0,221.0,348.0,289.0,258.91,212.144,345.36,279.296
KD42M3B3,310.7833333333333,198.95,339.2333333333333,298.91666666666663,256.2082401751688,111.97695842114601,287.61122178948057,239.0725368336373,644.7333333333331,289.2166666666667,648.0333333333332,514.25,644.7333333333331,289.2166666666667,648.0333333333332,514.25,269.0,206.0,309.0,289.0,265.79,197.832,330.126,283.67
KD69FLZC,276.06666666666666,233.0833333333333,338.2499999999999,288.0999999999999,228.2160777362352,185.68291685144706,288.8175632021309,244.30608565172423,351.0333333333333,292.90000000000003,433.63333333333327,373.49999999999994,351.0333333333333,292.90000000000003,433.63333333333327,373.49999999999994,306.0,233.0,388.0,296.0,266.04200000000003,228.866,361.484,265.88
KD8JTUFA,254.94999999999996,208.99999999999997,314.93333333333334,288.51666666666665,223.11499147597348,171.23186639053776,285.3616500808647,260.0445647541974,377.0833333333333,297.81666666666666,466.0166666666667,422.0333333333333,377.0833333333333,297.81666666666666,466.0166666666667,422.0333333333333,270.0,211.0,327.0,288.0,259.99,197.62,338.71,277.49
KDBM4JG7,276.20000000000005,220.51666666666665,356.63333333333327,291.26666666666665,211.98864411938757,151.02285764405542,291.18889370454883,225.24665958325423,396.56666666666666,293.2,500.46666666666664,398.4333333333333,396.56666666666666,293.2,500.46666666666664,398.4333333333333,293.0,227.0,382.0,296.0,264.564,231.57,366.524,287.478
KDGX17KZ,338.76666666666665,191.96666666666667,342.5166666666667,297.93333333333334,287.934233392292,80.61762448502051,289.9099543309495,238.34398206002282,876.0833333333334,288.2166666666667,826.0,640.4999999999999,876.0833333333334,288.2166666666667,826.0,640.4999999999999,263.0,199.0,298.0,276.0,265.994,192.05200000000002,314.056,283.29400000000004
KDR815ZJ,326.96666666666664,190.88333333333333,343.06666666666666,299.99999999999994,269.7604891949378,88.04850812774848,286.8851380142347,233.26853773255777,779.2333333333331,302.5333333333333,769.3333333333331,600.9333333333332,779.2333333333331,302.5333333333333,769.3333333333331,600.9333333333332,261.0,203.0,307.0,284.0,261.866,195.092,317.664,279.66200000000003
KDZR86PA,271.70000000000005,227.3,319.70000000000005,287.0,232.08087473194934,183.20158198711636,281.14126452775116,246.70388375349935,361.20000000000005,293.2,442.90000000000003,377.1,361.20000000000005,293.2,442.90000000000003,377.1,287.0,223.0,362.0,292.0,255.544,217.186,348.8640000000001,278.23400000000004
KE2BKXMG,260.06666666666666,222.61666666666662,316.25000000000006,286.20000000000005,228.75449323166077,190.20890315939948,288.07484178776264,256.36839174166334,217.7,285.88333333333327,270.91666666666663,243.49999999999997,217.7,285.88333333333327,270.91666666666663,243.49999999999997,288.0,228.0,361.0,289.0,260.084,220.77599999999998,354.57199999999995,285.132
KE2PDM4E,310.73333333333335,184.9333333333333,309.05000000000007,294.45,289.6355284838536,91.35729400922058,288.9613376404734,266.4369049635089,908.6166666666668,319.5,852.2166666666667,765.6,908.6166666666668,319.5,852.2166666666667,765.6,247.0,188.0,270.0,270.0,264.652,186.248,283.8400000000001,282.558
KE6Z3413,261.71666666666664,222.26666666666665,318.23333333333335,293.9833333333334,230.6889823712737,188.76874652627828,288.05,261.6528298274556,341.6333333333334,288.1166666666666,419.99999999999994,375.03333333333336,341.6333333333334,288.1166666666666,419.99999999999994,375.03333333333336,295.0,226.0,364.0,291.0,252.304,217.734,360.95,286.248
KE8TDKAW,210.51666666666668,175.79999999999998,212.01666666666668,267.6166666666667,273.6680785958919,210.1182028870814,268.23811724412195,385.9488290077958,335.7833333333333,277.9,340.8,421.13333333333327,335.7833333333333,277.9,340.8,421.13333333333327,208.0,160.0,212.0,247.0,250.85,164.02200000000002,243.872,275.182
KEARFZ9N,320.41666666666663,216.61666666666665,385.13333333333327,297.26666666666665,222.25111059276853,120.18240045849332,287.8615739271078,206.61857059816293,502.5,300.46666666666664,608.3499999999999,425.6166666666666,502.5,300.46666666666664,608.3499999999999,425.6166666666666,304.0,225.0,383.0,294.0,253.424,228.71,360.19599999999997,281.382
KEDNL754,235.5,196.2666666666667,263.6333333333334,276.28333333333336,238.4223519677191,191.12789399290116,270.58916274863464,285.28864264225774,359.9,282.04999999999995,406.6166666666666,411.50000000000006,359.9,282.04999999999995,406.6166666666666,411.50000000000006,245.0,190.0,273.0,269.0,260.926,184.364,294.642,275.80400000000003
KEP4C8W8,264.3,217.26666666666668,316.73333333333335,291.98333333333335,229.28200291639655,178.50965575561193,284.11180232298256,257.3504361900251,358.6333333333334,288.70000000000005,436.65,392.90000000000003,358.6333333333334,288.70000000000005,436.65,392.90000000000003,289.0,221.0,350.0,291.0,255.896,207.05,349.16,280.892
KEVAA7AZ,247.08333333333334,226.05,304.6833333333333,279.96666666666664,235.45687828682264,212.97850447754035,292.7749739614894,267.8436999557326,317.09999999999997,283.46666666666664,370.05000000000007,349.75,317.09999999999997,283.46666666666664,370.05000000000007,349.75,275.0,212.0,337.0,286.0,257.99,207.384,338.2580000000001,284.336
KF0KH7ZK,324.58333333333326,228.76666666666662,401.3166666666666,297.03333333333325,205.7241257889119,113.73045665280353,289.57410329986016,188.78446903974555,489.69999999999993,306.7833333333333,614.9499999999999,412.29999999999995,489.69999999999993,306.7833333333333,614.9499999999999,412.29999999999995,309.0,232.0,393.0,294.0,255.21,229.78,369.452,285.902
KF1BUR6G,219.54999999999998,185.31666666666666,250.55000000000004,279.1166666666667,239.74920018666924,194.80640121898875,277.7859549162363,309.6841551041535,331.0,279.76666666666665,367.8833333333334,400.6166666666666,331.0,279.76666666666665,367.8833333333334,400.6166666666666,229.0,179.0,250.0,258.0,258.652,176.528,277.422,275.334
KF3MM2R1,306.95,201.13333333333333,351.0333333333333,291.96666666666664,244.2186616238604,112.70829573626763,291.8922322960966,227.14086311616887,608.4499999999999,299.73333333333335,668.2833333333334,510.9833333333333,608.4499999999999,299.73333333333335,668.2833333333334,510.9833333333333,270.0,209.0,324.0,280.0,257.714,198.044,332.838,280.992
KFGPP88F,256.6315789473684,222.10526315789474,299.4035087719298,290.140350877193,243.05825724014494,207.8445445168096,286.44361452140464,276.4560990315532,317.0701754385965,279.29824561403507,376.50877192982455,358.2280701754385,317.0701754385965,279.29824561403507,376.50877192982455,358.2280701754385,282.0,217.0,339.0,289.0,261.562,208.23200000000003,355.594,278.13800000000003
KFH1X898,276.0166666666666,201.86666666666662,312.28333333333325,285.5833333333333,240.9286663728067,150.4266666284893,282.2289983631941,250.38899402882782,486.69999999999993,300.31666666666666,542.4499999999999,464.5999999999999,486.69999999999993,300.31666666666666,542.4499999999999,464.5999999999999,265.0,205.0,306.0,280.0,267.118,205.50799999999998,325.37,285.41
KFJWT11B,255.90384615384616,210.8269230769231,296.78846153846155,287.9230769230769,238.9721613222485,190.0355843193745,281.9542016143181,271.2463849424679,348.71153846153857,282.1538461538462,408.50000000000006,383.11538461538464,348.71153846153857,282.1538461538462,408.50000000000006,383.11538461538464,272.0,207.0,317.0,289.0,263.724,200.074,336.616,280.368
KFMJ0NH7,272.1090909090909,245.20000000000002,327.79999999999995,285.3090909090909,238.0002240247572,209.2164558664558,292.5563641903967,251.29103186496565,336.8181818181818,294.3818181818182,403.8909090909091,346.8181818181818,336.8181818181818,294.3818181818182,403.8909090909091,346.8181818181818,303.0,234.0,398.0,300.0,259.832,235.78,355.41,282.34
KFNA5PDB,250.73214285714283,218.125,290.375,279.73214285714283,236.440690098177,200.9740296397891,278.17011371693496,265.80252206393936,331.98214285714283,282.01785714285717,385.41071428571433,371.92857142857144,331.98214285714283,282.01785714285717,385.41071428571433,371.92857142857144,273.0,211.0,321.0,282.0,262.55,201.71599999999998,327.402,279.746
KFNWR98R,255.51219512195124,218.29268292682926,291.3414634146342,282.0975609756097,245.52018909789274,205.66663681848385,282.3893954324959,273.30315330139666,329.1463414634146,285.7560975609756,378.80487804878055,364.80487804878044,329.1463414634146,285.7560975609756,378.80487804878055,364.80487804878044,270.0,208.0,318.0,285.0,261.08000000000004,194.84799999999998,328.112,280.78200000000004
KFU0Z1FD,320.1666666666667,200.16666666666666,346.09999999999997,298.81666666666666,260.9888199562133,105.45714985929253,287.8352284430913,232.76892432369604,700.4333333333335,307.1666666666667,711.9000000000001,549.75,700.4333333333335,307.1666666666667,711.9000000000001,549.75,266.0,206.0,316.0,284.0,257.61400000000003,201.468,328.398,277.44599999999997
KFU5W0JJ,271.3333333333333,238.24999999999997,306.3055555555555,282.5,251.2016783424359,216.54634678999253,286.94808408789925,262.5861347349701,357.19444444444446,286.4722222222222,394.6944444444444,346.16666666666674,357.19444444444446,286.4722222222222,394.6944444444444,346.16666666666674,287.0,217.0,351.0,292.0,257.78,212.688,349.732,281.244
KFUY5YHC,264.85714285714283,227.5714285714285,332.1785714285715,285.2857142857143,221.2842568012863,179.7022299333951,289.0088003432459,242.27717625346344,359.00000000000006,293.35714285714283,456.46428571428567,384.1071428571429,359.00000000000006,293.35714285714283,456.46428571428567,384.1071428571429,287.0,229.0,367.0,289.0,256.71,217.742,362.608,285.6
KFZM65LP,293.7833333333333,189.85000000000002,309.59999999999997,285.6666666666667,262.5943782203654,121.57846639178105,285.36331269681534,256.52517386396363,618.9999999999999,302.71666666666664,631.6500000000001,553.4000000000001,618.9999999999999,302.71666666666664,631.6500000000001,553.4000000000001,256.0,194.0,285.0,270.0,267.932,187.128,301.932,280.79400000000004
KG5M5RTF,236.61224489795916,204.04081632653057,274.0204081632653,281.7755102040816,234.13843279402235,197.20757572796845,275.36826724252796,282.0336394271995,338.06122448979585,282.18367346938777,387.48979591836735,390.3877551020408,338.06122448979585,282.18367346938777,387.48979591836735,390.3877551020408,253.0,190.0,284.0,273.0,263.176,190.00799999999998,300.42,279.006
KG6D9CM4,221.55000000000004,181.95000000000002,247.25000000000003,274.2,242.01283426070208,193.05567601402092,276.7362768727884,311.320032624216,345.8,284.68333333333334,378.66666666666663,420.76666666666665,345.8,284.68333333333334,378.66666666666663,420.76666666666665,228.0,173.0,244.0,263.0,259.256,175.19,271.108,278.708
KGN17CBU,425.55,209.05,408.8,314.65000000000003,314.0957336026999,67.97331693550345,294.0345038414031,201.13172900598525,1196.65,337.1,1066.25,687.1,1196.65,337.1,1066.25,687.1,282.0,212.0,340.0,288.0,258.06,210.90200000000002,339.62,284.60200000000003
KGRR3WRJ,289.01666666666665,214.45000000000005,340.3666666666667,292.83333333333337,234.4050840001236,149.86863322529942,285.40307599980594,238.18324259498092,474.8333333333333,293.3,541.8000000000001,429.79999999999995,474.8333333333333,293.3,541.8000000000001,429.79999999999995,284.0,222.0,346.0,291.0,251.058,205.378,341.202,284.996
KGU77A38,251.72972972972974,231.08108108108112,279.64864864864865,268.1081081081081,248.2162162162162,223.8378614063569,277.896284412771,264.70384192743,305.2972972972973,269.2432432432433,337.7027027027027,324.43243243243256,305.2972972972973,269.2432432432433,337.7027027027027,324.43243243243256,263.0,201.0,312.0,281.0,265.522,195.66,324.742,277.314
KH0W5,263.43333333333334,221.13333333333333,334.08333333333337,287.25000000000006,222.27715402790386,178.94558979578485,292.63476191759815,246.38963331874083,351.5499999999999,290.65,442.6,371.6833333333333,351.5499999999999,290.65,442.6,371.6833333333333,295.0,226.0,373.0,294.0,258.64599999999996,219.33,358.256,289.746
KH4089BE,274.4642857142857,233.73214285714286,310.9642857142857,281.25000000000006,252.34966804344458,212.1673065351843,290.3308869419237,261.3303381816427,342.23214285714295,288.6607142857143,389.9642857142857,356.21428571428567,342.23214285714295,288.6607142857143,389.9642857142857,356.21428571428567,300.0,221.0,372.0,292.0,268.468,212.34,357.624,290.314
KHC499NA,363.3999999999999,222.54999999999998,429.78333333333336,303.06666666666666,223.38366994509067,95.7767608882644,291.7470072158425,179.2938209797677,641.5333333333333,312.85,733.4333333333333,456.49999999999994,641.5333333333333,312.85,733.4333333333333,456.49999999999994,310.0,235.0,397.0,298.0,265.66200000000003,224.628,363.494,284.638
KHDHWB2T,285.1,209.08333333333334,319.2,290.40000000000003,241.8136591290357,149.11990190734755,280.2092410352097,244.61066438353922,535.5,295.3666666666667,522.3499999999999,467.26666666666665,535.5,295.3666666666667,522.3499999999999,467.26666666666665,266.0,213.0,314.0,284.0,262.958,203.25599999999997,331.124,279.426
KHXDKCB7,422.4333333333334,211.98333333333335,430.55,308.18333333333334,282.19761276120107,58.87564400121348,289.3778485857067,174.95218121568578,976.7000000000002,309.51666666666665,917.0666666666666,544.7166666666667,976.7000000000002,309.51666666666665,917.0666666666666,544.7166666666667,291.0,229.0,367.0,292.0,254.818,217.28799999999998,364.51,282.13
KHZ6YKYA,229.32203389830508,215.6271186440678,259.728813559322,286.10169491525426,232.73505728969639,216.52554779096695,264.0883608722609,289.7237959086181,310.2203389830508,280.99999999999994,338.3389830508474,354.3559322033897,310.2203389830508,280.99999999999994,338.3389830508474,354.3559322033897,249.0,190.0,278.0,276.0,267.472,189.972,302.49,277.31
KJ30FGZ0,545.7540983606557,215.18032786885243,507.3606557377049,311.72131147540983,307.38425170366827,40.631835141531624,287.4866176070852,139.3350643081778,1191.2622950819673,310.91803278688525,1058.032786885246,490.344262295082,1191.2622950819673,310.91803278688525,1058.032786885246,490.344262295082,313.0,241.0,420.0,298.0,257.16200000000003,239.194,361.036,286.482
KJ4AD62E,297.7,206.69999999999996,342.4999999999999,293.2,238.29111534998597,132.95949101982256,285.20278876790445,232.0431528175962,478.3999999999999,302.15,528.65,411.04999999999995,478.3999999999999,302.15,528.65,411.04999999999995,277.0,214.0,330.0,285.0,262.876,203.90400000000002,336.0560000000001,284.868
