ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
125,163.37384615384616,148.0,148.0,148.0,275.0,0.45692307692307693,1000.0,438.37384615384616,444.016835016835,0,0.0,,
126,211.65384615384613,175.0,175.0,175.0,275.0,0.4108974358974359,1000.0,486.65384615384613,468.9207488299532,0,0.0,,
127,74.23384615384617,82.0,82.0,82.0,275.0,0.5883333333333334,1000.0,349.2338461538462,366.4674220963173,0,0.0,,
128,345.41037735849056,217.0,220.0,220.0,275.0,0.2094871794871795,1000.0,620.4103773584906,528.2093023255813,14,0.021538461538461538,,
129,216.08615384615382,185.0,185.0,185.0,275.0,0.42653846153846153,1000.0,491.0861538461538,474.6567478208596,0,0.0,,
130,82.76307692307694,84.0,84.0,84.0,275.0,0.5791025641025641,1000.0,357.76307692307694,379.8129289351339,0,0.0,,
131,124.02769230769229,117.0,117.0,117.0,275.0,0.5169230769230769,1000.0,399.0276923076923,403.5721726190476,0,0.0,,
132,121.40769230769229,109.0,109.0,109.0,275.0,0.5164102564102564,1000.0,396.4076923076923,405.69836146971204,0,0.0,,
133,106.06769230769231,104.0,104.0,104.0,275.0,0.5383333333333333,1000.0,381.0676923076923,388.8402000476304,0,0.0,,
134,109.94,109.0,109.0,109.0,275.0,0.5397435897435897,1000.0,384.94,398.6574821852732,0,0.0,,
135,154.5276923076923,146.0,146.0,146.0,275.0,0.4987179487179487,1000.0,429.5276923076923,431.46195372750645,0,0.0,,
136,200.5276923076923,158.0,158.0,158.0,275.0,0.40615384615384614,1000.0,475.5276923076923,463.34722222222223,0,0.0,,
137,246.59567901234573,197.0,199.0,199.0,275.0,0.3902564102564103,1000.0,521.5956790123457,499.07424441524313,2,0.003076923076923077,,
138,117.19846153846152,119.0,119.0,119.0,275.0,0.5682051282051283,1000.0,392.1984615384615,405.975857400722,0,0.0,,
139,139.6384615384615,130.0,130.0,130.0,275.0,0.5089743589743589,1000.0,414.6384615384615,419.34055415617127,0,0.0,,
140,200.38923076923078,168.0,168.0,168.0,275.0,0.4107692307692308,1000.0,475.3892307692308,459.6385767790262,0,0.0,,
141,119.71846153846155,106.0,106.0,106.0,275.0,0.4998717948717949,1000.0,394.71846153846155,404.0361631187484,0,0.0,,
142,191.37384615384616,152.0,152.0,152.0,275.0,0.41423076923076924,1000.0,466.37384615384616,453.6239554317549,0,0.0,,
143,144.17384615384617,131.0,131.0,131.0,275.0,0.47615384615384615,1000.0,419.17384615384617,425.2708669897684,0,0.0,,
144,83.6446153846154,88.0,88.0,88.0,275.0,0.5593589743589743,1000.0,358.6446153846154,372.1471464588586,0,0.0,,
145,149.7430769230769,137.0,137.0,137.0,275.0,0.5011538461538462,1000.0,424.7430769230769,424.6129444870811,0,0.0,,
146,79.44923076923078,81.0,81.0,81.0,275.0,0.571025641025641,1000.0,354.4492307692308,374.6816344858554,0,0.0,,
147,218.79969183359015,188.0,188.0,188.0,275.0,0.40205128205128204,1000.0,493.79969183359015,471.2044005102041,1,0.0015384615384615385,,
148,112.43692307692305,113.0,113.0,113.0,275.0,0.5461538461538461,1000.0,387.43692307692305,396.4380281690141,0,0.0,,
149,64.18,74.0,74.0,74.0,275.0,0.5964102564102564,1000.0,339.18,361.3609200343938,0,0.0,,
150,99.3092307692308,101.0,101.0,101.0,275.0,0.5773076923076923,1000.0,374.3092307692308,390.65089940039974,0,0.0,,
151,182.26,147.0,147.0,147.0,275.0,0.4278205128205128,1000.0,457.26,447.6122265507941,0,0.0,,
152,242.00924499229586,189.0,189.0,189.0,275.0,0.3762820512820513,1000.0,517.0092449922959,491.61431005110734,1,0.0015384615384615385,,
153,141.95076923076925,129.0,129.0,129.0,275.0,0.4938461538461538,1000.0,416.95076923076925,418.84527518172376,0,0.0,,
154,277.1975308641976,216.0,216.0,216.0,275.0,0.3484615384615385,1000.0,552.1975308641976,505.1111111111111,2,0.003076923076923077,,
155,64.60461538461539,80.0,80.0,80.0,275.0,0.6248717948717949,1000.0,339.6046153846154,358.5500615510874,0,0.0,,
