ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
110,373.96072013093294,207.0,217.0,217.0,275.0,0.14871794871794872,1000.0,648.9607201309329,561.6586206896552,39,0.06,,
111,102.51846153846157,76.0,76.0,76.0,275.0,0.3975641025641026,1000.0,377.51846153846157,419.90873911641404,0,0.0,,
112,153.23384615384617,104.0,104.0,104.0,275.0,0.3426923076923077,1000.0,428.2338461538462,464.8843995510662,0,0.0,,
113,133.16923076923075,96.0,96.0,96.0,275.0,0.34974358974358977,1000.0,408.16923076923075,448.7148093841642,0,0.0,,
114,42.713846153846134,30.0,30.0,30.0,275.0,0.44346153846153846,1000.0,317.71384615384613,377.81381902283897,0,0.0,,
115,156.90615384615387,108.0,108.0,108.0,275.0,0.3303846153846154,1000.0,431.90615384615387,461.22817229336437,0,0.0,,
116,107.28769230769228,84.0,84.0,84.0,275.0,0.4096153846153846,1000.0,382.2876923076923,437.324882629108,0,0.0,,
117,216.31846153846152,142.0,142.0,142.0,275.0,0.26474358974358975,1000.0,491.3184615384615,492.1055690072639,0,0.0,,
118,82.60153846153844,61.0,61.0,61.0,275.0,0.4023076923076923,1000.0,357.60153846153844,412.2533460803059,0,0.0,,
119,148.7923076923077,105.0,105.0,105.0,275.0,0.3391025641025641,1000.0,423.7923076923077,463.46616257088846,0,0.0,,
120,145.66153846153844,100.0,100.0,100.0,275.0,0.3335897435897436,1000.0,420.66153846153844,448.8128362797848,0,0.0,,
121,105.89846153846156,76.0,76.0,76.0,275.0,0.38243589743589745,1000.0,380.89846153846156,421.9379818974187,0,0.0,,
122,136.9923076923077,100.0,100.0,100.0,275.0,0.35615384615384615,1000.0,411.9923076923077,455.4222462203024,0,0.0,,
123,195.7046153846154,130.0,130.0,130.0,275.0,0.29025641025641025,1000.0,470.7046153846154,488.12941696113074,0,0.0,,
124,210.0893682588598,138.0,138.0,138.0,275.0,0.28833333333333333,1000.0,485.0893682588598,496.50111160515786,1,0.0015384615384615385,,
